# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 2.2349077839028992,4.5516307869897625,3.478978688121444,5.012647438221769,27.94552378721522,0.0,0.024330504589084496,41.10066835394094,4.381648643630774,58.3936524298201
 2.2436700794623263,4.582499497442342,3.522902217030172,5.012787871720653,27.988396281670237,0.0,0.02652883095671163,37.694838556276686,4.892838202529037,58.33968455312941
 2.2523872952482336,4.613590327941419,3.5666009953935798,5.012928374912322,28.035485225813016,0.0,0.02866867485331071,34.8812773913238,5.4018330278008975,58.389609454744935
 2.261059177679922,4.644896462992555,3.6100737409375485,5.013069063887825,28.086731670410327,0.0,0.030756541015081157,32.513409082954425,5.909494853164496,58.54113329633395
 2.2696854785699285,4.676411093652454,3.653319199241901,5.013210048637522,28.142083677187312,0.0,0.032798489779752305,30.489208701838958,6.416656163838562,58.79244384595902
 2.2782659547970923,4.7081274180467885,3.6963361420346934,5.013351433410082,28.20149596068792,0.0,0.03480018418785206,28.73548009407022,6.924124247617643,59.14218166266323
 2.2868003680054882,4.740038641886189,3.739123365623631,5.013493317483679,28.264929565196624,0.0,0.03676693194375434,27.198353170446456,7.432684937998348,59.58941499110841
 2.2952884843273034,4.772137978982079,3.781679689449191,5.013635795280855,28.332351573686903,0.0,0.038703723619138895,25.837307279279518,7.943106094929457,60.13361947211854
 2.3037300741279,4.8044186517639815,3.824003954755109,5.013778957007135,28.403734846065603,0.0,0.0406152666091406,24.621283657287297,8.456140853190428,60.77466097970127
 2.312124911771494,4.836873891799843,3.8660950233655895,5.013922888979208,28.479057784275874,0.0,0.042506016554766705,23.526081271613727,8.972530668028806,61.512781635798156
 2.3204727754060155,4.869496940320859,3.9079517765609983,5.014067673831723,28.558304122142857,0.0,0.04438020507557197,22.532568254183804,9.493008191852821,62.348589604609316
